radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,455,1,60,415709,0,113.54713439941,22.190322875977,1000,1,1,1479665239,1479642775,0
UMTS,455,1,60,425229,0,113.5457611084,22.190322875977,1000,1,1,1479665239,1479642775,0
UMTS,455,1,70,473183,0,113.54988098145,22.204055786133,1000,2,1,1479665239,1483124168,0
UMTS,455,1,60,424347,0,113.54713439941,22.14225769043,1000,1,1,1479736322,1479712067,0
UMTS,455,1,60,418997,0,113.54713439941,22.139511108398,1000,1,1,1479736322,1479712067,0
UMTS,455,1,60,419017,0,113.5457611084,22.139511108398,1000,1,1,1479736322,1479712067,0
LTE,455,1,5,58113,0,113.55125427246,22.188949584961,1000,1,1,1479782766,1479735174,0
LTE,455,1,5,79106,0,113.547821,22.18689,1000,4,1,1479782766,1490705304,0
LTE,455,1,5,63745,0,113.54850769043,22.187576293945,1000,1,1,1479782766,1479735168,0
LTE,455,1,4,28929,0,113.55262756348,22.116165161133,1000,1,1,1479782766,1479735168,0
LTE,455,1,4,29442,0,113.551254,22.118225,1000,2,1,1479782766,1481268008,0
LTE,455,1,4,126310,0,113.55674743652,22.153244018555,1000,1,1,1479782766,1479735174,0
LTE,455,1,5,60419,0,113.54850769043,22.187576293945,1000,3,1,1479782766,1490705304,0
LTE,455,1,5,100867,0,113.539581,22.193069,1000,2,1,1479782766,1492389636,0
LTE,455,1,5,60517,0,113.54988098145,22.188949584961,1000,1,1,1479782766,1479735174,0
LTE,455,1,4,26627,0,113.55262756348,22.117538452148,1000,1,1,1479782766,1479735168,0
LTE,455,1,5,108645,0,113.5457611084,22.188949584961,1000,1,1,1479782766,1479735168,0
LTE,455,1,4,118629,0,113.55674743652,22.160110473633,1000,3,1,1479782766,1486020375,0
LTE,455,1,5,43110,0,113.55262756348,22.193069458008,1000,2,1,1478452029,1479735174,0
LTE,455,1,5,44646,0,113.552628,22.201767,1000,3,1,1479782766,1488828243,0
LTE,455,1,4,125185,0,113.553355,22.162292,1000,11,1,1479782766,1493863574,0
LTE,455,1,4,141058,0,113.55812072754,22.150497436523,1000,2,1,1479843197,1483856523,0
LTE,455,1,5,46437,0,113.56086730957,22.197189331055,1000,3,1,1479896739,1490755516,0
LTE,455,1,5,107621,0,113.549194,22.189636,1000,2,1,1479971166,1486285536,0
UMTS,455,1,70,470154,0,113.53202819824,22.188949584961,1000,1,1,1480051952,1480012220,0
UMTS,455,1,70,491504,0,113.53340148926,22.190322875977,1000,1,1,1480051952,1480012220,0
UMTS,455,1,70,490704,0,113.53477478027,22.193069458008,1000,1,1,1480051952,1480012220,0
UMTS,455,1,70,470524,0,113.53202819824,22.190322875977,1000,1,1,1480051952,1480012220,0
UMTS,455,1,70,480157,0,113.52928161621,22.184829711914,1000,1,1,1480051952,1480012220,0
UMTS,455,1,70,481394,0,113.53340148926,22.190322875977,1000,1,1,1480051952,1480012220,0
UMTS,455,1,70,471504,0,113.53477478027,22.193069458008,1000,1,1,1480051952,1480012220,0
LTE,455,1,1,114689,0,113.55262756348,22.212295532227,1000,1,1,1480154764,1480134088,0
LTE,455,1,1,70146,0,113.55674743652,22.210922241211,1000,2,1,1480154764,1480531338,0
LTE,455,1,1,89345,0,113.55537414551,22.210922241211,1000,1,1,1480154764,1480134088,0
UMTS,455,1,60,458168,0,113.56224060059,22.143630981445,1000,1,1,1480500384,1480477354,0
UMTS,455,5,18000,8719060,0,113.57048034668,22.118911743164,1000,1,1,1480532248,1480502941,0
UMTS,455,5,18000,8720500,0,113.55400085449,22.160110473633,1000,1,1,1480532248,1480502941,0
UMTS,455,5,12000,8651917,0,113.55125427246,22.210922241211,1000,1,1,1480532246,1480502941,0
UMTS,455,1,60,404849,0,113.54713439941,22.19856262207,1000,1,1,1480637635,1480586920,0
UMTS,455,1,60,481575,0,113.54713439941,22.19856262207,1000,1,1,1480637635,1480586920,0
UMTS,455,1,60,405669,0,113.54713439941,22.19856262207,1000,1,1,1480637635,1480586920,0
UMTS,455,1,70,481575,0,113.54713439941,22.19856262207,1000,1,1,1480637635,1480586920,0
GSM,455,1,15,14586,0,113.55262756348,22.147750854492,1000,1,1,1480711432,1480669872,0
LTE,455,1,5,43009,0,113.552628,22.192154,1000,3,1,1478937960,1484416350,0
UMTS,455,1,70,405907,0,113.558796,22.210686,1000,2,1,1480745188,1494212583,0
UMTS,455,5,12000,8652757,0,113.547134,22.213211,1000,3,1,1480777650,1482379257,0
UMTS,455,5,12000,8654064,0,113.54713439941,22.213668823242,1000,2,1,1480777650,1481519364,0
UMTS,455,5,12000,8652756,0,113.54713439941,22.213668823242,1000,8,1,1480777650,1483225530,0
UMTS,455,5,12000,8652753,0,113.54713439941,22.213668823242,1000,3,1,1480777650,1481720817,0
UMTS,455,1,60,418918,0,113.566866,22.150953,1000,3,1,1480788474,1493866868,0
UMTS,455,5,18000,1052688,0,113.55262756348,22.149124145508,1000,1,1,1480814808,1480792393,0
UMTS,455,5,18000,8724549,0,113.54164123535,22.147750854492,1000,1,1,1480814808,1480792393,0
UMTS,455,5,18000,8738229,0,113.55400085449,22.193069458008,1000,1,1,1480814808,1480792393,0
GSM,455,3,1180,30062,0,113.558807,22.210922,1000,2,1,1481136540,1481191657,0
GSM,455,3,1180,61,0,113.55949401855,22.210922241211,1000,1,1,1481136540,1481096033,0
UMTS,455,5,12000,8654067,0,113.546546,22.213669,1000,7,1,1481203750,1489134087,0
LTE,455,3,1,37991,0,113.55812072754,22.210922241211,1000,1,1,1481239605,1481191661,0
UMTS,455,1,70,490683,0,113.5457611084,22.197189331055,1000,6,1,1481302078,1487617116,0
UMTS,455,1,70,503033,0,113.55400085449,22.193069458008,1000,1,1,1481310682,1481268008,0
UMTS,455,1,70,404897,0,113.55400085449,22.193069458008,1000,1,1,1481310681,1481268008,0
GSM,455,3,1180,1032,0,113.54164123535,22.190322875977,1000,1,1,1481311059,1481268066,0
GSM,455,3,1180,30492,0,113.546677,22.212753,1000,3,1,1481311059,1488024485,0
GSM,455,3,1180,31272,0,113.53477478027,22.187576293945,1000,1,1,1481311060,1481268066,0
GSM,455,3,1180,2002,0,113.547134,22.213211,1000,3,1,1481311059,1488024485,0
GSM,455,3,1180,32351,0,113.547134,22.212753,1000,3,1,1481311060,1488024485,0
GSM,455,3,1180,30603,0,113.544388,22.206802,1000,2,1,1481311059,1483481101,0
GSM,455,3,2180,4012,0,113.54988098145,22.116165161133,1000,1,1,1481311061,1481268008,0
GSM,455,3,1180,30772,0,113.545074,22.206802,1000,2,1,1481311059,1483481101,0
GSM,455,3,1180,30264,0,113.5457611084,22.206802368164,1000,1,1,1481311059,1481268066,0
GSM,455,3,1180,33152,0,113.54438781738,22.205429077148,1000,1,1,1481311060,1481268066,0
GSM,455,3,2180,1941,0,113.55262756348,22.194442749023,1000,1,1,1481311061,1481268008,0
GSM,455,3,1180,30601,0,113.545074,22.206802,1000,2,1,1481311059,1482840302,0
GSM,455,3,1180,2001,0,113.547134,22.213211,1000,3,1,1481311059,1488024485,0
LTE,455,1,1,89089,0,113.547993,22.209892,1000,8,1,1475518113,1486775194,0
LTE,455,1,2,45314,0,113.53477478027,22.187576293945,1000,2,1,1481311416,1491172880,0
LTE,455,1,5,76801,0,113.546997,22.190872,1000,10,1,1475518114,1486189090,0
LTE,455,1,5,66307,0,113.54850769043,22.193069458008,1000,1,1,1481311416,1481268008,0
LTE,455,1,1,67174,0,113.54438781738,22.205429077148,1000,2,1,1481311415,1484494435,0
LTE,455,1,4,152067,0,113.55125427246,22.116165161133,1000,1,1,1481311416,1481268008,0
LTE,455,1,1,78594,0,113.54713439941,22.212295532227,1000,1,1,1481311415,1481268008,0
LTE,455,1,4,160514,0,113.55125427246,22.116165161133,1000,1,1,1481311416,1481268008,0
LTE,455,1,1,65282,0,113.5457611084,22.20817565918,1000,2,1,1481311415,1484494435,0
LTE,455,1,1,103425,0,113.544846,22.208176,1000,3,1,1481311415,1491204826,0
LTE,455,1,5,41704,0,113.53477478027,22.187576293945,1000,1,1,1481311416,1481268049,0
LTE,455,1,5,69222,0,113.54164123535,22.190322875977,1000,1,1,1481311416,1481268049,0
UMTS,455,1,60,414889,0,113.54301452637,22.194442749023,1000,1,1,1481424474,1481399263,0
UMTS,455,1,60,425919,0,113.54301452637,22.194442749023,1000,1,1,1481424475,1481399263,0
UMTS,455,1,70,482205,0,113.54988098145,22.202682495117,1000,1,1,1481530025,1481508995,0
UMTS,455,1,70,482204,0,113.54988098145,22.202682495117,1000,3,1,1481530025,1490480309,0
UMTS,455,1,70,473174,0,113.54988098145,22.202682495117,1000,2,1,1481530025,1490480309,0
UMTS,455,5,12000,8656953,0,113.54850769043,22.213668823242,1000,1,1,1481541264,1481519405,0
UMTS,455,5,18000,8717030,0,113.55262756348,22.193069458008,1000,1,1,1481602384,1481579846,0
UMTS,455,5,18000,8717031,0,113.55262756348,22.194442749023,1000,1,1,1481602384,1481579846,0
LTE,455,1,1,76547,0,113.54713439941,22.20817565918,1000,1,1,1481702773,1481681993,0
LTE,455,1,1,40707,0,113.55262756348,22.210922241211,1000,12,1,1480154763,1491373913,0
LTE,455,1,1,86018,0,113.546277,22.20895,1000,5,1,1481702773,1505299787,0
LTE,455,1,1,68609,0,113.553429,22.212181,1000,12,1,1481702773,1492339120,0
LTE,455,1,1,78593,0,113.548508,22.210236,1000,2,1,1478937960,1481681993,0
LTE,455,1,1,39683,0,113.546677,22.208176,1000,3,1,1481702773,1491179195,0
GSM,455,1,16,21736,0,113.54988098145,22.20817565918,1000,1,1,1481719652,1481695190,0
GSM,455,1,16,11466,0,113.54988098145,22.20817565918,1000,1,1,1481719652,1481695190,0
UMTS,455,5,12000,8652754,0,113.54850769043,22.213668823242,1000,1,1,1481768316,1481720817,0
UMTS,455,5,12000,8652544,0,113.54850769043,22.213668823242,1000,1,1,1481768316,1481720817,0
UMTS,455,5,12000,8656954,0,113.54850769043,22.213668823242,1000,1,1,1481768316,1481720817,0
UMTS,455,5,12000,8652543,0,113.54850769043,22.215042114258,1000,1,1,1481768316,1481720817,0
LTE,455,1,2,72962,0,113.549881,22.201996,1000,2,1,1478304426,1481750977,0
LTE,455,1,2,47363,0,113.5457611084,22.19856262207,1000,2,1,1481773733,1490705304,0
LTE,455,1,2,34307,0,113.549881,22.199478,1000,3,1,1481773733,1488186818,0
UMTS,455,1,60,425027,0,113.559595,22.197217,1000,9,1,1481778410,1491281987,0
UMTS,455,1,60,417859,0,113.56224060059,22.153244018555,1000,1,1,1481791625,1481768218,0
UMTS,455,1,70,491605,0,113.55125427246,22.201309204102,1000,1,1,1481791625,1481768218,0
UMTS,455,1,70,492523,0,113.54164123535,22.202682495117,1000,2,1,1481791625,1485824987,0
UMTS,455,1,60,407429,0,113.5636138916,22.149124145508,1000,1,1,1481791625,1481768218,0
UMTS,455,5,12000,8650977,0,113.54438781738,22.201309204102,1000,1,1,1481865707,1481800492,0
UMTS,455,5,12000,8652336,0,113.55537414551,22.20817565918,1000,1,1,1481865707,1481800492,0
UMTS,455,5,12000,8652337,0,113.55537414551,22.20817565918,1000,1,1,1481865707,1481800492,0
UMTS,455,1,70,490684,0,113.546219,22.197189,1000,3,1,1481940147,1483325987,0
UMTS,455,1,70,480684,0,113.5457611084,22.197189331055,1000,2,1,1481940147,1482117527,0
UMTS,455,1,70,461049,0,113.54713439941,22.19856262207,1000,1,1,1481940147,1481883396,0
UMTS,455,1,60,404687,0,113.546295,22.191888,1000,2,1,1481944198,1481913942,0
UMTS,455,5,12000,8655717,0,113.54438781738,22.199935913086,1000,1,1,1481978837,1481955849,0
UMTS,455,5,12000,8654884,0,113.53614807129,22.197189331055,1000,1,1,1481980061,1481957219,0
UMTS,455,5,12000,8654885,0,113.5375213623,22.194442749023,1000,1,1,1481980061,1481957219,0
UMTS,455,1,70,501574,0,113.545074,22.197189,1000,2,1,1482138595,1483325987,0
UMTS,455,1,60,424849,0,113.5457611084,22.197189331055,1000,1,1,1482138595,1482117527,0
LTE,455,1,2,116225,0,113.549881,22.205535,1000,13,1,1478647750,1487315905,0
LTE,455,1,1,251906,0,113.55125427246,22.209548950195,1000,3,1,1482217567,1489589300,0
LTE,455,1,2,116226,0,113.548965,22.205429,1000,6,1,1482217567,1488024485,0
LTE,455,1,1,37379,0,113.550224,22.208176,1000,4,1,1482217567,1489589300,0
LTE,455,1,2,44289,0,113.54988098145,22.20817565918,1000,19,1,1482217567,1487315905,0
UMTS,455,5,12000,8652457,0,113.54301452637,22.19856262207,1000,1,1,1482269004,1482228607,0
UMTS,455,5,12000,8655076,0,113.54713439941,22.213668823242,1000,1,1,1482269005,1482228607,0
LTE,455,1,2,65794,0,113.54988098145,22.20817565918,1000,7,1,1482414417,1484949867,0
UMTS,455,5,12000,8652087,0,113.55400085449,22.202682495117,1000,1,1,1482433680,1482406524,0
UMTS,455,5,12000,8651294,0,113.55400085449,22.205429077148,1000,2,1,1482433680,1491763852,0
UMTS,455,5,12000,8651213,0,113.55125427246,22.20817565918,1000,1,1,1482433680,1482406524,0
GSM,455,3,1180,32342,0,113.547821,22.213669,1000,2,1,1482513837,1483481101,0
GSM,455,3,1180,32341,0,113.549194,22.215042,1000,4,1,1482513837,1488024485,0
GSM,455,3,1180,31162,0,113.547134,22.212982,1000,2,1,1482513836,1488024485,0
GSM,455,3,1180,30502,0,113.54713439941,22.213668823242,1000,1,1,1482513836,1482488533,0
UMTS,455,5,18000,8650817,0,113.56224060059,22.199935913086,1000,1,1,1482515416,1482488533,0
UMTS,455,5,12000,8651574,0,113.55674743652,22.204055786133,1000,1,1,1482515415,1482488533,0
UMTS,455,5,12000,8650815,0,113.55674743652,22.204055786133,1000,1,1,1482515414,1482488533,0
UMTS,455,1,70,491464,0,113.53614807129,22.19856262207,1000,1,1,1482552413,1482527733,0
LTE,455,1,1,50689,0,113.547471,22.215307,1000,2,1,1482643566,1505350838,0
LTE,455,1,5,101222,0,113.540268,22.193893,1000,5,1,1482643566,1486187865,0
UMTS,455,1,70,474744,0,113.54438781738,22.213668823242,1000,1,1,1482643579,1482621222,0
GSM,455,3,1180,30531,0,113.55262756348,22.210922241211,1000,1,1,1482643599,1482618721,0
LTE,455,1,5,74598,0,113.54223,22.191304,1000,7,1,1480561754,1492305867,0
LTE,455,0,5,29441,0,113.55812072754,22.157363891602,1000,1,1,1482778110,1482754033,0
UMTS,455,1,70,482524,0,113.54301452637,22.204055786133,1000,1,1,1482864503,1482840308,0
UMTS,455,1,70,480144,0,113.545395,22.203542,1000,3,1,1482864503,1494214465,0
LTE,455,1,4,144898,0,113.55949401855,22.153244018555,1000,1,1,1482982018,1482957327,0
LTE,455,1,4,107878,0,113.5636138916,22.143630981445,1000,2,1,1482982018,1491889649,0
LTE,455,1,4,118787,0,113.55949401855,22.153244018555,1000,2,1,1482982018,1485046427,0
LTE,455,1,4,127082,0,113.563614,22.142715,1000,3,1,1482982018,1488186818,0
LTE,455,1,2,47361,0,113.548965,22.200851,1000,3,1,1482997572,1489589305,0
LTE,455,1,1,109826,0,113.549995,22.206802,1000,12,1,1482997572,1490560307,0
LTE,455,1,2,92929,0,113.54988098145,22.202682495117,1000,3,1,1482997572,1489589305,0
LTE,455,1,2,113410,0,113.54988098145,22.202682495117,1000,5,1,1482997572,1486643810,0
UMTS,455,1,70,475303,0,113.550568,22.204056,1000,2,1,1483020846,1483124168,0
LTE,455,1,2,115713,0,113.552628,22.201584,1000,5,1,1478937960,1487315905,0
UMTS,455,1,70,473273,0,113.55125427246,22.204055786133,1000,1,1,1483146434,1483124168,0
UMTS,455,1,70,471744,0,113.54713439941,22.212295532227,1000,1,1,1483231595,1483206052,0
UMTS,455,1,60,407609,0,113.5375213623,22.184829711914,1000,1,1,1483231595,1483206052,0
UMTS,455,1,60,414858,0,113.5375213623,22.180709838867,1000,1,1,1483231595,1483206052,0
UMTS,455,1,60,424689,0,113.54438781738,22.191696166992,1000,1,1,1483231595,1483205478,0
UMTS,455,1,70,490854,0,113.54713439941,22.212295532227,1000,1,1,1483231595,1483206052,0
UMTS,455,1,60,406529,0,113.54301452637,22.190322875977,1000,1,1,1483231595,1483205478,0
UMTS,455,1,60,425477,0,113.54301452637,22.188949584961,1000,1,1,1483231595,1483205478,0
UMTS,455,1,60,425247,0,113.54301452637,22.188949584961,1000,1,1,1483231595,1483205478,0
UMTS,455,1,60,414689,0,113.54438781738,22.190322875977,1000,1,1,1483231595,1483205478,0
UMTS,455,1,60,404839,0,113.54301452637,22.188949584961,1000,1,1,1483231595,1483205478,0
UMTS,455,5,18000,8724202,0,113.55674743652,22.153244018555,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8676323,0,113.55674743652,22.212295532227,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8651248,0,113.544388,22.21138,1000,3,1,1430016025,1483225494,0
UMTS,455,5,12000,8654027,0,113.56086730957,22.20817565918,1000,1,1,1483248363,1483225489,0
UMTS,455,5,12000,8676713,0,113.55949401855,22.210922241211,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8658857,0,113.54713439941,22.212295532227,1000,1,1,1483248364,1483225530,0
UMTS,455,5,18000,8724204,0,113.55537414551,22.151870727539,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8654063,0,113.54438781738,22.215042114258,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8652317,0,113.55400085449,22.213668823242,1000,1,1,1483248363,1483225494,0
UMTS,455,5,12000,8654533,0,113.54850769043,22.213668823242,1000,1,1,1483248364,1483225530,0
UMTS,455,5,12000,8658636,0,113.56086730957,22.20817565918,1000,1,1,1483248364,1483225489,0
UMTS,455,5,18000,8672675,0,113.56086730957,22.209548950195,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8676715,0,113.55812072754,22.212295532227,1000,1,1,1483248364,1483225494,0
UMTS,455,5,12000,8659776,0,113.54988098145,22.213668823242,1000,1,1,1483248364,1483225530,0
UMTS,455,5,12000,8653966,0,113.5457611084,22.212295532227,1000,1,1,1483248363,1483225530,0
UMTS,455,5,12000,8654538,0,113.54850769043,22.213668823242,1000,1,1,1483248364,1483225530,0
UMTS,455,5,12000,8654068,0,113.54438781738,22.213668823242,1000,1,1,1483248364,1483225494,0
UMTS,455,5,18000,8724203,0,113.55537414551,22.153244018555,1000,1,1,1483248364,1483225494,0
LTE,455,1,5,170085,0,113.5375213623,22.187576293945,1000,2,1,1483275970,1483596564,0
LTE,455,1,5,86631,0,113.534431,22.180023,1000,4,1,1483275970,1488140983,0
LTE,455,1,5,41574,0,113.537521,22.1838,1000,4,1,1483275970,1488141018,0
LTE,455,1,2,64770,0,113.535461,22.18895,1000,4,1,1483275970,1492389636,0
LTE,455,1,5,53094,0,113.538551,22.18998,1000,4,1,1483275970,1488915016,0
UMTS,455,1,70,492983,0,113.54164123535,22.199935913086,1000,1,1,1483303623,1483278915,0
UMTS,455,1,70,490403,0,113.5375213623,22.197189331055,1000,1,1,1483303623,1483278915,0
UMTS,455,1,60,424878,0,113.54164123535,22.194442749023,1000,1,1,1483340803,1483320206,0
UMTS,455,1,60,426807,0,113.54026794434,22.195816040039,1000,1,1,1483348006,1483325987,0
UMTS,455,1,60,407148,0,113.54164123535,22.193069458008,1000,1,1,1483348006,1483325987,0
UMTS,455,1,70,480683,0,113.5457611084,22.197189331055,1000,1,1,1483348006,1483325987,0
UMTS,455,1,60,427428,0,113.565259,22.148603,1000,9,1,1483348006,1493866974,0
UMTS,455,1,60,417198,0,113.541317,22.192531,1000,2,1,1483348006,1483325987,0
UMTS,455,1,60,415918,0,113.54164123535,22.194442749023,1000,1,1,1483348006,1483325987,0
UMTS,455,1,60,416809,0,113.54026794434,22.197189331055,1000,1,1,1483348006,1483325987,0
UMTS,455,1,60,407168,0,113.54026794434,22.194442749023,1000,2,1,1483348006,1483673568,0
UMTS,455,1,60,407428,0,113.565954,22.148815,1000,6,1,1483348006,1493866959,0
UMTS,455,1,60,483124,0,113.54164123535,22.19856262207,1000,1,1,1483348006,1483325987,0
UMTS,455,1,60,428168,0,113.56224060059,22.146377563477,1000,1,1,1483348006,1483325987,0
UMTS,455,1,70,501573,0,113.5457611084,22.197189331055,1000,1,1,1483348006,1483325987,0
UMTS,455,1,60,414877,0,113.54026794434,22.197189331055,1000,1,1,1483348006,1483325987,0
LTE,455,1,1,53761,0,113.548851,22.212639,1000,4,1,1483427317,1489589295,0
LTE,455,1,1,53762,0,113.548965,22.210236,1000,6,1,1483427317,1490705304,0
UMTS,455,1,70,482173,0,113.547821,22.222595,1000,2,1,1483427600,1488861374,0
UMTS,455,5,15,8722323,0,113.55262756348,22.195816040039,1000,1,1,1483473825,1483433414,0
UMTS,455,5,18000,8724874,0,113.54988098145,22.194442749023,1000,1,1,1483473825,1483433414,0
UMTS,455,5,1,8722323,0,113.55125427246,22.197189331055,1000,1,1,1483473825,1483433414,0
UMTS,455,0,5,146163,0,113.54438781738,22.197189331055,1000,1,1,1483473825,1483433414,0
UMTS,455,5,16,8722323,0,113.5457611084,22.197189331055,1000,1,1,1483473825,1483433414,0
UMTS,455,5,2180,8722323,0,113.55125427246,22.195816040039,1000,1,1,1483473825,1483433414,0
LTE,455,5,4005,25601283,0,113.54988098145,22.194442749023,1000,1,1,1483476515,1483433414,0
LTE,455,5,4003,25605633,0,113.5457611084,22.199935913086,1000,1,1,1483476513,1483433414,0
LTE,455,5,4005,25601281,0,113.550568,22.195129,1000,2,1,1483476515,1483546990,0
LTE,455,5,4003,25643522,0,113.54301452637,22.19856262207,1000,1,1,1483476513,1483433385,0
LTE,455,5,4003,25701634,0,113.54713439941,22.197189331055,1000,2,1,1483476514,1483546990,0
LTE,455,5,4005,25604866,0,113.54026794434,22.194442749023,1000,1,1,1483476516,1483433385,0
LTE,455,5,4003,25610242,0,113.54301452637,22.19856262207,1000,1,1,1483476513,1483433385,0
LTE,455,5,4003,25610754,0,113.54850769043,22.195816040039,1000,1,1,1483476513,1483433414,0
LTE,455,5,4005,25604609,0,113.54164123535,22.195816040039,1000,1,1,1483476516,1483433385,0
LTE,455,5,4003,25643011,0,113.55125427246,22.199935913086,1000,1,1,1483476513,1483433414,0
LTE,455,5,4003,25643521,0,113.54301452637,22.19856262207,1000,1,1,1483476513,1483433385,0
LTE,455,5,4003,25645569,0,113.5457611084,22.199935913086,1000,1,1,1483476514,1483433414,0
LTE,455,5,4005,25607426,0,113.5457611084,22.191696166992,1000,1,1,1483476516,1483433385,0
LTE,455,5,4003,25610753,0,113.54850769043,22.197189331055,1000,1,1,1483476513,1483433414,0
LTE,455,5,4005,25604865,0,113.54026794434,22.194442749023,1000,1,1,1483476516,1483433385,0
LTE,455,5,4005,25600515,0,113.5457611084,22.191696166992,1000,1,1,1483476515,1483433385,0
LTE,455,5,4005,25663746,0,113.54164123535,22.190322875977,1000,1,1,1483476519,1483433385,0
LTE,455,5,4005,25624833,0,113.54301452637,22.190322875977,1000,1,1,1483476516,1483433385,0
LTE,455,5,4005,25607683,0,113.552628,22.197876,1000,2,1,1483476516,1483546990,0
LTE,455,5,4005,25662722,0,113.54026794434,22.193069458008,1000,1,1,1483476519,1483433385,0
LTE,455,5,4005,25607427,0,113.5457611084,22.191696166992,1000,1,1,1483476516,1483433385,0
LTE,455,5,4005,25625089,0,113.54301452637,22.190322875977,1000,1,1,1483476516,1483433385,0
LTE,455,5,4005,25676547,0,113.54164123535,22.195816040039,1000,1,1,1483476519,1483433385,0
LTE,455,5,4005,25819651,0,113.550568,22.197189,1000,2,1,1483476519,1483546990,0
LTE,455,5,4005,25661955,0,113.54438781738,22.188949584961,1000,1,1,1483476519,1483433385,0
LTE,455,5,4005,25614086,0,113.55262756348,22.197189331055,1000,1,1,1483476516,1483433414,0
UMTS,455,5,18000,8744990,0,113.56224060059,22.143630981445,1000,1,1,1483505490,1483481101,0
UMTS,455,5,12000,8655668,0,113.5375213623,22.202682495117,1000,2,1,1483505489,1490935762,0
UMTS,455,5,12000,8652006,0,113.538208,22.202682,1000,2,1,1483505488,1490935762,0
UMTS,455,1,70,471637,0,113.54301452637,22.206802368164,1000,1,1,1483505488,1483481101,0
UMTS,455,5,12000,8654677,0,113.537521,22.201996,1000,2,1,1483505489,1490935762,0
UMTS,455,5,16600,8590881,0,113.54988098145,22.118911743164,1000,1,1,1483505489,1483481101,0
UMTS,455,5,18000,8744989,0,113.56224060059,22.143630981445,1000,1,1,1483505490,1483481101,0
UMTS,455,5,18000,8590642,0,113.5636138916,22.140884399414,1000,1,1,1483505489,1483481101,0
UMTS,455,5,18000,8744991,0,113.56224060059,22.143630981445,1000,1,1,1483505490,1483481101,0
LTE,455,1,5,120065,0,113.562786,22.165715,1000,2,1,1483505488,1493863656,0
UMTS,455,5,18000,8744701,0,113.56224060059,22.143630981445,1000,1,1,1483505490,1483481101,0
GSM,455,3,1180,31831,0,113.54164123535,22.20817565918,1000,2,1,1483505595,1488024485,0
GSM,455,3,1180,30491,0,113.5457611084,22.215042114258,1000,1,1,1483505595,1483481101,0
GSM,455,3,1180,30503,0,113.545074,22.214355,1000,2,1,1483505595,1488024485,0
GSM,455,3,1180,1831,0,113.54164123535,22.20817565918,1000,1,1,1483505595,1483481101,0
GSM,455,3,1180,30602,0,113.54164123535,22.20817565918,1000,1,1,1483505595,1483481101,0
GSM,455,3,1180,33211,0,113.541641,22.208862,1000,2,1,1483505595,1488024485,0
UMTS,455,5,16600,8606497,0,113.55537414551,22.127151489258,1000,1,1,1483524248,1483498034,0
UMTS,455,0,5,69547,0,113.558121,22.128868,1000,4,1,1483524248,1491197235,0
UMTS,455,0,5,67979,0,113.55812072754,22.128524780273,1000,1,1,1483524247,1483498034,0
UMTS,455,0,5,67867,0,113.56910705566,22.149124145508,1000,1,1,1483524247,1483498034,0
UMTS,455,0,5,69617,0,113.56086730957,22.131271362305,1000,1,1,1483524248,1483498034,0
UMTS,455,0,5,67868,0,113.56910705566,22.147750854492,1000,1,1,1483524247,1483498034,0
UMTS,455,0,5,69568,0,113.561554,22.131958,1000,2,1,1483524248,1483684474,0
UMTS,455,0,5,67628,0,113.55949401855,22.129898071289,1000,3,1,1483571387,1491197235,0
UMTS,455,0,5,66018,0,113.537521,22.17041,1000,2,1,1483571387,1483684474,0
UMTS,455,0,5,67978,0,113.55537414551,22.127151489258,1000,3,1,1483571387,1491197235,0
UMTS,455,0,5,66412,0,113.5375213623,22.171096801758,1000,2,1,1483571387,1483684474,0
UMTS,455,0,5,86708,0,113.550568,22.151184,1000,2,1,1483571387,1491197235,0
UMTS,455,0,5,67937,0,113.552628,22.134705,1000,2,1,1483571387,1491197235,0
UMTS,455,0,5,66729,0,113.55262756348,22.14225769043,1000,1,1,1483571387,1483523578,0
UMTS,455,0,5,66408,0,113.54026794434,22.160110473633,1000,2,1,1483571387,1483684474,0
UMTS,455,0,5,67699,0,113.55674743652,22.131271362305,1000,1,1,1483571387,1483523578,0
UMTS,455,0,5,71607,0,113.54026794434,22.190322875977,1000,1,1,1483571387,1483523578,0
LTE,455,5,4005,25797890,0,113.56224060059,22.15461730957,1000,1,1,1483584846,1483546990,0
LTE,455,5,4005,25607681,0,113.55262756348,22.19856262207,1000,1,1,1483584846,1483546990,0
LTE,455,5,4003,25643010,0,113.55125427246,22.199935913086,1000,1,1,1483584846,1483546990,0
LTE,455,5,4001,25729537,0,113.55400085449,22.12028503418,1000,1,1,1483584846,1483546990,0
LTE,455,5,4001,25603074,0,113.5636138916,22.113418579102,1000,1,1,1483584845,1483546990,0
LTE,455,5,4005,25824769,0,113.54438781738,22.194442749023,1000,1,1,1483584846,1483546990,0
LTE,455,5,4001,25762306,0,113.56224060059,22.128524780273,1000,1,1,1483584846,1483546990,0
